celebrity_name,season,week,judge_total,judge_mean,judge_count,judge1_score,judge2_score,judge3_score,judge4_score,placement,elimination_week,is_elimination_week,celebrity_industry,industry_category,age,age_group,partner,partner_experience,home_country,home_state,is_us,weekly_rank,weekly_rank_pct
Monica Seles,6,2,15.0,5.0,3,5.0,5.0,5.0,,11,2.0,True,Athlete,Sports,34,26-35,Jonathan Roberts,4,Yugoslavia,Unknown,0,12.0,1.0
Belinda Carlisle,8,1,17.0,5.666666666666667,3,6.0,6.0,5.0,,13,2.0,False,Singer/Rapper,Entertainment,50,46-55,Jonathan Roberts,5,United States,California,1,9.0,0.7307692307692307
Belinda Carlisle,8,2,18.0,6.0,3,6.0,6.0,6.0,,13,2.0,True,Singer/Rapper,Entertainment,50,46-55,Jonathan Roberts,5,United States,California,1,9.0,0.7307692307692307
Macy Gray,9,1,18.9999,6.3333,3,7.3333,5.3333,6.3333,,15,1.0,True,Singer/Rapper,Entertainment,42,36-45,Jonathan Roberts,6,United States,Ohio,1,15.0,0.96875
Apolo Anton Ohno,4,1,21.0,7.0,3,7.0,7.0,7.0,,1,,False,Athlete,Sports,24,≤25,Julianne Hough,0,United States,Washington,1,3.0,0.3181818181818182
Apolo Anton Ohno,4,2,26.0,8.666666666666666,3,8.0,9.0,9.0,,1,,False,Athlete,Sports,24,≤25,Julianne Hough,0,United States,Washington,1,2.0,0.18181818181818182
Apolo Anton Ohno,4,3,23.0,7.666666666666667,3,7.0,8.0,8.0,,1,,False,Athlete,Sports,24,≤25,Julianne Hough,0,United States,Washington,1,5.0,0.5
Apolo Anton Ohno,4,4,26.0,8.666666666666666,3,9.0,8.0,9.0,,1,,False,Athlete,Sports,24,≤25,Julianne Hough,0,United States,Washington,1,2.0,0.2222222222222222
Apolo Anton Ohno,4,5,30.0,10.0,3,10.0,10.0,10.0,,1,,False,Athlete,Sports,24,≤25,Julianne Hough,0,United States,Washington,1,1.0,0.125
Apolo Anton Ohno,4,6,28.0,9.333333333333334,3,9.0,9.0,10.0,,1,,False,Athlete,Sports,24,≤25,Julianne Hough,0,United States,Washington,1,1.0,0.21428571428571427
Apolo Anton Ohno,4,7,27.0,9.0,3,9.0,8.5,9.5,,1,,False,Athlete,Sports,24,≤25,Julianne Hough,0,United States,Washington,1,3.0,0.5833333333333334
Apolo Anton Ohno,4,8,29.0,9.666666666666666,3,10.0,9.0,10.0,,1,,False,Athlete,Sports,24,≤25,Julianne Hough,0,United States,Washington,1,1.0,0.2
Apolo Anton Ohno,4,9,29.5,9.833333333333334,3,10.0,9.5,10.0,,1,,False,Athlete,Sports,24,≤25,Julianne Hough,0,United States,Washington,1,3.0,0.75
Apolo Anton Ohno,4,10,29.3332,9.777733333333334,3,9.6666,9.6666,10.0,,1,,False,Athlete,Sports,24,≤25,Julianne Hough,0,United States,Washington,1,1.0,0.3333333333333333
Helio Castroneves,5,1,25.0,8.333333333333334,3,8.0,9.0,8.0,,1,,False,Racing Driver,Sports,32,26-35,Julianne Hough,1,Brazil,Unknown,0,2.0,0.16666666666666666
Helio Castroneves,5,2,27.0,9.0,3,9.0,9.0,9.0,,1,,False,Racing Driver,Sports,32,26-35,Julianne Hough,1,Brazil,Unknown,0,1.0,0.09090909090909091
Helio Castroneves,5,3,24.0,8.0,3,8.0,8.0,8.0,,1,,False,Racing Driver,Sports,32,26-35,Julianne Hough,1,Brazil,Unknown,0,6.0,0.6
Helio Castroneves,5,4,27.0,9.0,3,9.0,9.0,9.0,,1,,False,Racing Driver,Sports,32,26-35,Julianne Hough,1,Brazil,Unknown,0,2.0,0.3333333333333333
Helio Castroneves,5,5,23.0,7.666666666666667,3,8.0,7.0,8.0,,1,,False,Racing Driver,Sports,32,26-35,Julianne Hough,1,Brazil,Unknown,0,6.0,0.75
Helio Castroneves,5,6,28.0,9.333333333333334,3,9.0,10.0,9.0,,1,,False,Racing Driver,Sports,32,26-35,Julianne Hough,1,Brazil,Unknown,0,2.0,0.2857142857142857
Helio Castroneves,5,7,26.0,8.666666666666666,3,9.0,8.5,8.5,,1,,False,Racing Driver,Sports,32,26-35,Julianne Hough,1,Brazil,Unknown,0,3.0,0.5833333333333334
Helio Castroneves,5,8,28.5,9.5,3,9.5,9.5,9.5,,1,,False,Racing Driver,Sports,32,26-35,Julianne Hough,1,Brazil,Unknown,0,1.0,0.2
Helio Castroneves,5,9,30.0,10.0,3,10.0,10.0,10.0,,1,,False,Racing Driver,Sports,32,26-35,Julianne Hough,1,Brazil,Unknown,0,1.0,0.375
Helio Castroneves,5,10,27.999900000000004,9.333300000000001,3,9.0,9.3333,9.6666,,1,,False,Racing Driver,Sports,32,26-35,Julianne Hough,1,Brazil,Unknown,0,2.0,0.6666666666666666
Adam Carolla,6,1,15.0,5.0,3,5.0,5.0,5.0,,9,4.0,False,Radio Personality,Media,43,36-45,Julianne Hough,2,United States,California,1,11.0,0.9583333333333334
Adam Carolla,6,2,19.0,6.333333333333333,3,6.0,7.0,6.0,,9,4.0,False,Radio Personality,Media,43,36-45,Julianne Hough,2,United States,California,1,9.0,0.75
Adam Carolla,6,3,21.0,7.0,3,7.0,7.0,7.0,,9,4.0,False,Radio Personality,Media,43,36-45,Julianne Hough,2,United States,California,1,6.0,0.75
Adam Carolla,6,4,19.0,6.333333333333333,3,6.0,7.0,6.0,,9,4.0,True,Radio Personality,Media,43,36-45,Julianne Hough,2,United States,California,1,9.0,1.0
Cody Linley,7,1,20.5,6.833333333333333,3,7.0,6.5,7.0,,4,9.0,False,Actor/Actress,Entertainment,18,≤25,Julianne Hough,3,United States,Texas,1,6.0,0.46153846153846156
Cody Linley,7,2,21.0,7.0,3,7.0,7.0,7.0,,4,9.0,False,Actor/Actress,Entertainment,18,≤25,Julianne Hough,3,United States,Texas,1,4.0,0.45454545454545453
Cody Linley,7,3,21.0,7.0,3,7.0,7.0,7.0,,4,9.0,False,Actor/Actress,Entertainment,18,≤25,Julianne Hough,3,United States,Texas,1,6.0,0.7222222222222222
Cody Linley,7,4,23.0,7.666666666666667,3,7.0,8.0,8.0,,4,9.0,False,Actor/Actress,Entertainment,18,≤25,Julianne Hough,3,United States,Texas,1,4.0,0.4444444444444444
Cody Linley,7,5,28.0,9.333333333333334,3,10.0,9.0,9.0,,4,9.0,False,Actor/Actress,Entertainment,18,≤25,Julianne Hough,3,United States,Texas,1,2.0,0.25
Cody Linley,7,6,23.0,7.666666666666667,3,8.0,8.0,7.0,,4,9.0,False,Actor/Actress,Entertainment,18,≤25,Julianne Hough,3,United States,Texas,1,4.0,0.6428571428571429
Cody Linley,7,7,22.0,7.333333333333333,3,8.0,7.0,7.0,,4,9.0,False,Actor/Actress,Entertainment,18,≤25,Julianne Hough,3,United States,Texas,1,5.0,0.8333333333333334
Cody Linley,7,8,24.0,8.0,3,8.0,8.0,8.0,,4,9.0,False,Actor/Actress,Entertainment,18,≤25,Julianne Hough,3,United States,Texas,1,4.0,0.9
Cody Linley,7,9,23.0,7.666666666666667,3,8.0,7.5,7.5,,4,9.0,True,Actor/Actress,Entertainment,18,≤25,Julianne Hough,3,United States,Texas,1,4.0,1.0
Chuck Wicks,8,1,20.0,6.666666666666667,3,6.0,7.0,7.0,,6,8.0,False,Singer/Rapper,Entertainment,29,26-35,Julianne Hough,4,United States,Delaware,1,5.0,0.38461538461538464
Chuck Wicks,8,2,20.0,6.666666666666667,3,6.0,7.0,7.0,,6,8.0,False,Singer/Rapper,Entertainment,29,26-35,Julianne Hough,4,United States,Delaware,1,6.0,0.5384615384615384
Chuck Wicks,8,3,23.0,7.666666666666667,3,8.0,7.0,8.0,,6,8.0,False,Singer/Rapper,Entertainment,29,26-35,Julianne Hough,4,United States,Delaware,1,6.0,0.5416666666666666
Chuck Wicks,8,4,22.0,7.333333333333333,3,8.0,7.0,7.0,,6,8.0,False,Singer/Rapper,Entertainment,29,26-35,Julianne Hough,4,United States,Delaware,1,6.0,0.5909090909090909
Chuck Wicks,8,5,23.0,7.666666666666667,3,7.0,8.0,8.0,,6,8.0,False,Singer/Rapper,Entertainment,29,26-35,Julianne Hough,4,United States,Delaware,1,5.0,0.5555555555555556
Chuck Wicks,8,6,23.0,7.666666666666667,3,8.0,7.0,8.0,,6,8.0,False,Singer/Rapper,Entertainment,29,26-35,Julianne Hough,4,United States,Delaware,1,5.0,0.625
Chuck Wicks,8,7,27.0,9.0,3,9.0,9.0,9.0,,6,8.0,False,Singer/Rapper,Entertainment,29,26-35,Julianne Hough,4,United States,Delaware,1,3.0,0.5
Chuck Wicks,8,8,25.5,8.5,3,8.5,8.5,8.5,,6,8.0,True,Singer/Rapper,Entertainment,29,26-35,Julianne Hough,4,United States,Delaware,1,5.0,0.8333333333333334
Mario Lopez,3,1,26.0,8.666666666666666,3,9.0,8.0,9.0,,2,,False,Actor/Actress,Entertainment,32,26-35,Karina Smirnoff,0,United States,California,1,1.0,0.09090909090909091
Mario Lopez,3,2,21.0,7.0,3,7.0,6.0,8.0,,2,,False,Actor/Actress,Entertainment,32,26-35,Karina Smirnoff,0,United States,California,1,7.0,0.8
Mario Lopez,3,3,22.0,7.333333333333333,3,8.0,6.0,8.0,,2,,False,Actor/Actress,Entertainment,32,26-35,Karina Smirnoff,0,United States,California,1,4.0,0.6111111111111112
Mario Lopez,3,4,29.0,9.666666666666666,3,10.0,9.0,10.0,,2,,False,Actor/Actress,Entertainment,32,26-35,Karina Smirnoff,0,United States,California,1,1.0,0.125
Mario Lopez,3,5,27.0,9.0,3,9.0,9.0,9.0,,2,,False,Actor/Actress,Entertainment,32,26-35,Karina Smirnoff,0,United States,California,1,1.0,0.35714285714285715
Mario Lopez,3,6,28.0,9.333333333333334,3,9.0,9.0,10.0,,2,,False,Actor/Actress,Entertainment,32,26-35,Karina Smirnoff,0,United States,California,1,1.0,0.2
Mario Lopez,3,7,28.0,9.333333333333334,3,9.5,9.0,9.5,,2,,False,Actor/Actress,Entertainment,32,26-35,Karina Smirnoff,0,United States,California,1,3.0,0.6
Mario Lopez,3,8,28.5,9.5,3,9.5,9.0,10.0,,2,,False,Actor/Actress,Entertainment,32,26-35,Karina Smirnoff,0,United States,California,1,1.0,0.25
Mario Lopez,3,9,29.5,9.833333333333334,3,10.0,9.5,10.0,,2,,False,Actor/Actress,Entertainment,32,26-35,Karina Smirnoff,0,United States,California,1,1.0,0.6666666666666666
Mario Lopez,3,10,29.666600000000003,9.888866666666667,3,10.0,10.0,9.6666,,2,,False,Actor/Actress,Entertainment,32,26-35,Karina Smirnoff,0,United States,California,1,1.0,0.75
Billy Ray Cyrus,4,1,13.0,4.333333333333333,3,5.0,4.0,4.0,,5,8.0,False,Singer/Rapper,Entertainment,45,36-45,Karina Smirnoff,1,United States,Kentucky,1,11.0,1.0
Billy Ray Cyrus,4,2,21.0,7.0,3,7.0,7.0,7.0,,5,8.0,False,Singer/Rapper,Entertainment,45,36-45,Karina Smirnoff,1,United States,Kentucky,1,6.0,0.6818181818181818
Billy Ray Cyrus,4,3,21.0,7.0,3,7.0,7.0,7.0,,5,8.0,False,Singer/Rapper,Entertainment,45,36-45,Karina Smirnoff,1,United States,Kentucky,1,6.0,0.7
Billy Ray Cyrus,4,4,21.0,7.0,3,7.0,7.0,7.0,,5,8.0,False,Singer/Rapper,Entertainment,45,36-45,Karina Smirnoff,1,United States,Kentucky,1,5.0,0.6111111111111112
Billy Ray Cyrus,4,5,17.0,5.666666666666667,3,6.0,6.0,5.0,,5,8.0,False,Singer/Rapper,Entertainment,45,36-45,Karina Smirnoff,1,United States,Kentucky,1,7.0,0.875
Billy Ray Cyrus,4,6,21.0,7.0,3,7.0,7.0,7.0,,5,8.0,False,Singer/Rapper,Entertainment,45,36-45,Karina Smirnoff,1,United States,Kentucky,1,6.0,0.8571428571428571
Billy Ray Cyrus,4,7,19.0,6.333333333333333,3,6.0,6.5,6.5,,5,8.0,False,Singer/Rapper,Entertainment,45,36-45,Karina Smirnoff,1,United States,Kentucky,1,6.0,1.0
Billy Ray Cyrus,4,8,19.0,6.333333333333333,3,6.5,6.5,6.0,,5,8.0,True,Singer/Rapper,Entertainment,45,36-45,Karina Smirnoff,1,United States,Kentucky,1,5.0,1.0
Floyd Mayweather Jr.,5,1,18.0,6.0,3,6.0,6.0,6.0,,9,4.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,2,United States,Michigan,1,11.0,0.9166666666666666
Floyd Mayweather Jr.,5,2,21.0,7.0,3,7.0,7.0,7.0,,9,4.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,2,United States,Michigan,1,5.0,0.6363636363636364
Floyd Mayweather Jr.,5,3,21.0,7.0,3,7.0,7.0,7.0,,9,4.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,2,United States,Michigan,1,8.0,0.8
Floyd Mayweather Jr.,5,4,23.0,7.666666666666667,3,7.0,8.0,8.0,,9,4.0,True,Athlete,Sports,30,26-35,Karina Smirnoff,2,United States,Michigan,1,8.0,0.8888888888888888
Mario,6,1,24.0,8.0,3,8.0,8.0,8.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,3,United States,Maryland,1,2.0,0.20833333333333334
Mario,6,2,26.0,8.666666666666666,3,9.0,8.0,9.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,3,United States,Maryland,1,3.0,0.25
Mario,6,3,21.0,7.0,3,7.0,6.0,8.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,3,United States,Maryland,1,6.0,0.75
Mario,6,4,24.0,8.0,3,8.0,7.0,9.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,3,United States,Maryland,1,5.0,0.6666666666666666
Mario,6,5,27.0,9.0,3,9.0,9.0,9.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,3,United States,Maryland,1,2.0,0.3125
Mario,6,6,28.0,9.333333333333334,3,9.0,9.0,10.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,3,United States,Maryland,1,2.0,0.2857142857142857
Mario,6,7,25.5,8.5,3,8.5,8.5,8.5,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,3,United States,Maryland,1,4.0,0.75
Mario,6,8,26.5,8.833333333333334,3,9.0,8.5,9.0,,5,8.0,True,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,3,United States,Maryland,1,3.0,0.6
Rocco DiSpirito,7,1,17.5,5.833333333333333,3,6.0,5.5,6.0,,9,4.0,False,TV Personality,Media,41,36-45,Karina Smirnoff,4,United States,New York,1,11.0,0.8461538461538461
Rocco DiSpirito,7,2,16.0,5.333333333333333,3,5.0,6.0,5.0,,9,4.0,False,TV Personality,Media,41,36-45,Karina Smirnoff,4,United States,New York,1,10.0,0.9090909090909091
Rocco DiSpirito,7,3,20.0,6.666666666666667,3,7.0,7.0,6.0,,9,4.0,False,TV Personality,Media,41,36-45,Karina Smirnoff,4,United States,New York,1,8.0,0.8888888888888888
Rocco DiSpirito,7,4,18.0,6.0,3,6.0,6.0,6.0,,9,4.0,True,TV Personality,Media,41,36-45,Karina Smirnoff,4,United States,New York,1,9.0,1.0
Steve Wozniak,8,1,13.0,4.333333333333333,3,5.0,4.0,4.0,,10,4.0,False,Entrepreneur,Other,58,>55,Karina Smirnoff,5,United States,California,1,13.0,1.0
Steve Wozniak,8,2,17.0,5.666666666666667,3,6.0,5.0,6.0,,10,4.0,False,Entrepreneur,Other,58,>55,Karina Smirnoff,5,United States,California,1,11.0,0.8846153846153846
Steve Wozniak,8,3,10.0,3.3333333333333335,3,4.0,3.0,3.0,,10,4.0,False,Entrepreneur,Other,58,>55,Karina Smirnoff,5,United States,California,1,12.0,1.0
Steve Wozniak,8,4,12.0,4.0,3,4.0,4.0,4.0,,10,4.0,True,Entrepreneur,Other,58,>55,Karina Smirnoff,5,United States,California,1,11.0,1.0
Aaron Carter,9,1,31.999899999999997,10.666633333333332,3,10.3333,11.3333,10.3333,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,6,United States,Florida,1,2.0,0.125
Aaron Carter,9,2,27.0,9.0,3,9.0,9.0,9.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,6,United States,Florida,1,1.0,0.10714285714285714
Aaron Carter,9,3,21.0,7.0,3,8.0,6.0,7.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,6,United States,Florida,1,4.0,0.34615384615384615
Aaron Carter,9,4,18.0,6.0,3,6.0,6.0,6.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,6,United States,Florida,1,8.0,0.7272727272727273
Aaron Carter,9,5,24.0,8.0,3,8.0,8.0,8.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,6,United States,Florida,1,4.0,0.5
Aaron Carter,9,6,32.9998,10.999933333333333,3,10.6666,11.6666,10.6666,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,6,United States,Florida,1,3.0,0.3333333333333333
Aaron Carter,9,7,26.5,8.833333333333334,3,8.5,9.0,9.0,,5,8.0,False,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,6,United States,Florida,1,2.0,0.2857142857142857
Aaron Carter,9,8,25.0,8.333333333333334,3,8.0,8.5,8.5,,5,8.0,True,Singer/Rapper,Entertainment,21,≤25,Karina Smirnoff,6,United States,Florida,1,4.0,0.9
The Situation,11,1,15.0,5.0,3,5.0,5.0,5.0,,9,4.0,False,TV Personality,Media,28,26-35,Karina Smirnoff,7,United States,New York,1,10.0,0.9166666666666666
The Situation,11,2,18.0,6.0,3,6.0,6.0,6.0,,9,4.0,False,TV Personality,Media,28,26-35,Karina Smirnoff,7,United States,New York,1,9.0,0.8636363636363636
The Situation,11,3,20.0,6.666666666666667,3,7.0,6.0,7.0,,9,4.0,False,TV Personality,Media,28,26-35,Karina Smirnoff,7,United States,New York,1,7.0,0.75
The Situation,11,4,14.0,4.666666666666667,3,5.0,4.5,4.5,,9,4.0,True,TV Personality,Media,28,26-35,Karina Smirnoff,7,United States,New York,1,9.0,1.0
Ralph Macchio,12,1,24.0,8.0,3,8.0,8.0,8.0,,4,9.0,False,Actor/Actress,Entertainment,49,46-55,Karina Smirnoff,8,United States,New York,1,1.0,0.09090909090909091
Ralph Macchio,12,2,21.0,7.0,3,7.0,7.0,7.0,,4,9.0,False,Actor/Actress,Entertainment,49,46-55,Karina Smirnoff,8,United States,New York,1,4.0,0.36363636363636365
Ralph Macchio,12,3,21.0,7.0,3,7.0,7.0,7.0,,4,9.0,False,Actor/Actress,Entertainment,49,46-55,Karina Smirnoff,8,United States,New York,1,5.0,0.6
Ralph Macchio,12,4,25.0,8.333333333333334,3,8.0,8.0,9.0,,4,9.0,False,Actor/Actress,Entertainment,49,46-55,Karina Smirnoff,8,United States,New York,1,2.0,0.2777777777777778
Ralph Macchio,12,5,22.0,7.333333333333333,3,8.0,7.0,7.0,,4,9.0,False,Actor/Actress,Entertainment,49,46-55,Karina Smirnoff,8,United States,New York,1,6.0,0.875
Ralph Macchio,12,6,24.0,8.0,3,8.0,8.0,8.0,,4,9.0,False,Actor/Actress,Entertainment,49,46-55,Karina Smirnoff,8,United States,New York,1,6.0,0.8571428571428571
Ralph Macchio,12,7,33.0,8.25,4,9.0,8.5,7.5,8.0,4,9.0,False,Actor/Actress,Entertainment,49,46-55,Karina Smirnoff,8,United States,New York,1,1.0,0.25
Ralph Macchio,12,8,23.0,7.666666666666667,3,7.5,7.5,8.0,,4,9.0,False,Actor/Actress,Entertainment,49,46-55,Karina Smirnoff,8,United States,New York,1,5.0,1.0
Ralph Macchio,12,9,24.0,8.0,3,8.0,8.0,8.0,,4,9.0,True,Actor/Actress,Entertainment,49,46-55,Karina Smirnoff,8,United States,New York,1,4.0,1.0
J.R. Martinez,13,1,22.0,7.333333333333333,3,8.0,7.0,7.0,,1,,False,Actor/Actress,Entertainment,28,26-35,Karina Smirnoff,9,United States,Louisiana,1,1.0,0.125
J.R. Martinez,13,2,22.0,7.333333333333333,3,7.0,7.0,8.0,,1,,False,Actor/Actress,Entertainment,28,26-35,Karina Smirnoff,9,United States,Louisiana,1,2.0,0.22727272727272727
J.R. Martinez,13,3,26.0,8.666666666666666,3,9.0,8.0,9.0,,1,,False,Actor/Actress,Entertainment,28,26-35,Karina Smirnoff,9,United States,Louisiana,1,2.0,0.25
J.R. Martinez,13,4,26.0,8.666666666666666,3,8.0,9.0,9.0,,1,,False,Actor/Actress,Entertainment,28,26-35,Karina Smirnoff,9,United States,Louisiana,1,2.0,0.2222222222222222
J.R. Martinez,13,5,28.0,9.333333333333334,3,9.0,9.0,10.0,,1,,False,Actor/Actress,Entertainment,28,26-35,Karina Smirnoff,9,United States,Louisiana,1,1.0,0.125
J.R. Martinez,13,6,29.0,9.666666666666666,3,10.0,9.0,10.0,,1,,False,Actor/Actress,Entertainment,28,26-35,Karina Smirnoff,9,United States,Louisiana,1,1.0,0.21428571428571427
J.R. Martinez,13,7,24.0,8.0,3,8.5,7.5,8.0,,1,,False,Actor/Actress,Entertainment,28,26-35,Karina Smirnoff,9,United States,Louisiana,1,4.0,0.6666666666666666
J.R. Martinez,13,8,30.0,10.0,3,10.0,10.0,10.0,,1,,False,Actor/Actress,Entertainment,28,26-35,Karina Smirnoff,9,United States,Louisiana,1,1.0,0.2
J.R. Martinez,13,9,28.0,9.333333333333334,3,9.5,9.0,9.5,,1,,False,Actor/Actress,Entertainment,28,26-35,Karina Smirnoff,9,United States,Louisiana,1,3.0,0.75
J.R. Martinez,13,10,28.1665,9.388833333333332,3,9.3333,9.1666,9.6666,,1,,False,Actor/Actress,Entertainment,28,26-35,Karina Smirnoff,9,United States,Louisiana,1,2.0,0.6666666666666666
Gavin DeGraw,14,1,20.0,6.666666666666667,3,7.0,6.0,7.0,,9,5.0,False,Singer/Rapper,Entertainment,35,26-35,Karina Smirnoff,10,United States,New York,1,10.0,0.9166666666666666
Gavin DeGraw,14,2,21.0,7.0,3,7.0,7.0,7.0,,9,5.0,False,Singer/Rapper,Entertainment,35,26-35,Karina Smirnoff,10,United States,New York,1,8.0,0.7083333333333334
Gavin DeGraw,14,3,24.0,8.0,3,8.0,8.0,8.0,,9,5.0,False,Singer/Rapper,Entertainment,35,26-35,Karina Smirnoff,10,United States,New York,1,7.0,0.8181818181818182
Gavin DeGraw,14,4,23.0,7.666666666666667,3,8.0,8.0,7.0,,9,5.0,False,Singer/Rapper,Entertainment,35,26-35,Karina Smirnoff,10,United States,New York,1,5.0,0.5
Gavin DeGraw,14,5,19.0,6.333333333333333,3,6.0,6.0,7.0,,9,5.0,True,Singer/Rapper,Entertainment,35,26-35,Karina Smirnoff,10,United States,New York,1,9.0,1.0
Apolo Anton Ohno,15,1,22.0,7.333333333333333,3,7.5,7.0,7.5,,5,9.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,11,United States,Washington,1,4.0,0.34615384615384615
Apolo Anton Ohno,15,2,24.5,8.166666666666666,3,8.5,8.0,8.0,,5,9.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,11,United States,Washington,1,4.0,0.3333333333333333
Apolo Anton Ohno,15,3,25.5,8.5,3,9.0,8.0,8.5,,5,9.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,11,United States,Washington,1,4.0,0.5
Apolo Anton Ohno,15,4,34.5,8.625,4,8.5,9.0,8.5,8.5,5,9.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,11,United States,Washington,1,7.0,0.7777777777777778
Apolo Anton Ohno,15,5,28.25,9.416666666666666,3,9.0,9.75,9.5,,5,9.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,11,United States,Washington,1,2.0,0.4375
Apolo Anton Ohno,15,6,30.0,10.0,3,10.0,10.0,10.0,,5,9.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,11,United States,Washington,1,1.0,0.1875
Apolo Anton Ohno,15,7,33.0,11.0,3,11.0,11.0,11.0,,5,9.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,11,United States,Washington,1,6.0,0.8571428571428571
Apolo Anton Ohno,15,8,29.2777,9.759233333333333,3,9.7777,9.5,10.0,,5,9.0,False,Athlete,Sports,30,26-35,Karina Smirnoff,11,United States,Washington,1,2.0,0.35714285714285715
Apolo Anton Ohno,15,9,28.611,9.537,3,9.3333,9.5,9.7777,,5,9.0,True,Athlete,Sports,30,26-35,Karina Smirnoff,11,United States,Washington,1,3.0,0.6
Jacoby Jones,16,1,20.0,6.666666666666667,3,7.0,6.0,7.0,,3,,False,Athlete,Sports,28,26-35,Karina Smirnoff,12,United States,Louisiana,1,5.0,0.4583333333333333
Jacoby Jones,16,2,23.0,7.666666666666667,3,8.0,7.0,8.0,,3,,False,Athlete,Sports,28,26-35,Karina Smirnoff,12,United States,Louisiana,1,4.0,0.3333333333333333
Jacoby Jones,16,3,25.9998,8.6666,3,8.6666,8.6666,8.6666,,3,,False,Athlete,Sports,28,26-35,Karina Smirnoff,12,United States,Louisiana,1,1.0,0.13636363636363635
Jacoby Jones,16,4,24.0,8.0,3,8.0,8.0,8.0,,3,,False,Athlete,Sports,28,26-35,Karina Smirnoff,12,United States,Louisiana,1,4.0,0.4
Jacoby Jones,16,5,26.0,8.666666666666666,3,9.0,8.0,9.0,,3,,False,Athlete,Sports,28,26-35,Karina Smirnoff,12,United States,Louisiana,1,3.0,0.3333333333333333
Jacoby Jones,16,6,22.5,7.5,3,7.5,7.5,7.5,,3,,False,Athlete,Sports,28,26-35,Karina Smirnoff,12,United States,Louisiana,1,6.0,0.75
Jacoby Jones,16,7,27.0,9.0,3,9.0,9.0,9.0,,3,,False,Athlete,Sports,28,26-35,Karina Smirnoff,12,United States,Louisiana,1,4.0,0.5714285714285714
Jacoby Jones,16,8,26.0,8.666666666666666,3,8.5,9.0,8.5,,3,,False,Athlete,Sports,28,26-35,Karina Smirnoff,12,United States,Louisiana,1,4.0,0.6666666666666666
Jacoby Jones,16,9,29.5,9.833333333333334,3,10.0,9.5,10.0,,3,,False,Athlete,Sports,28,26-35,Karina Smirnoff,12,United States,Louisiana,1,1.0,0.3
Jacoby Jones,16,10,27.999899999999997,9.3333,3,9.3333,9.3333,9.3333,,3,,False,Athlete,Sports,28,26-35,Karina Smirnoff,12,United States,Louisiana,1,4.0,1.0
Corbin Bleu,17,1,24.0,8.0,3,8.0,8.0,8.0,,2,,False,Actor/Actress,Entertainment,24,≤25,Karina Smirnoff,13,United States,New York,1,2.0,0.20833333333333334
Corbin Bleu,17,2,26.0,8.666666666666666,3,9.0,8.0,9.0,,2,,False,Actor/Actress,Entertainment,24,≤25,Karina Smirnoff,13,United States,New York,1,1.0,0.08333333333333333
Corbin Bleu,17,3,26.0,8.666666666666666,3,9.0,8.0,9.0,,2,,False,Actor/Actress,Entertainment,24,≤25,Karina Smirnoff,13,United States,New York,1,2.0,0.22727272727272727
Corbin Bleu,17,4,27.0,9.0,3,9.0,9.0,9.0,,2,,False,Actor/Actress,Entertainment,24,≤25,Karina Smirnoff,13,United States,New York,1,1.0,0.2
Corbin Bleu,17,5,28.0,9.333333333333334,3,9.0,9.0,10.0,,2,,False,Actor/Actress,Entertainment,24,≤25,Karina Smirnoff,13,United States,New York,1,1.0,0.16666666666666666
Corbin Bleu,17,6,26.999899999999997,8.999966666666666,3,9.3333,8.3333,9.3333,,2,,False,Actor/Actress,Entertainment,24,≤25,Karina Smirnoff,13,United States,New York,1,6.0,0.75
Corbin Bleu,17,7,29.5,9.833333333333334,3,10.0,9.5,10.0,,2,,False,Actor/Actress,Entertainment,24,≤25,Karina Smirnoff,13,United States,New York,1,1.0,0.1875
