season,week,celebrity_name,partner,celebrity_industry,industry_category,home_state,home_country,age,age_group,judge_total,judge_mean,judge_count,p_survive_next,vote_share_hat,total_votes_hat,votes_hat,placement,elimination_week,judge_pctile,momentum
16,4,Andy Dick,Sharna Burgess,Comedian,Entertainment,South Carolina,United States,47,46-55,21.0,7.0,3,0.9339323753458184,0.09677828948513033,999999.9777777803,96778.28733450192,7,7.0,0.3333333333333333,0.5
16,4,D. L. Hughley,Cheryl Burke,Comedian,Entertainment,Virginia,United States,50,46-55,21.0,7.0,3,0.9701056929555963,0.09677828843491294,999999.9777777803,96778.28628428455,9,5.0,0.3333333333333333,2.5
16,4,Sean Lowe,Peta Murgatroyd,TV Personality,Media,Texas,United States,29,26-35,20.0,6.666666666666667,3,0.9787453542101585,0.09459535930441895,999999.9777777803,94595.35720230009,6,8.0,0.2222222222222222,0.0
16,4,Victor Ortiz,Lindsay Arnold,Athlete,Sports,Kansas,United States,26,26-35,18.0,6.0,3,0.9180133525836748,0.09030609985905665,999999.9777777803,90306.09785225465,8,6.0,0.0,0.0
16,4,Lisa Vanderpump,Gleb Savchenko,TV Personality,Media,Unknown,England,52,46-55,18.0,6.0,3,0.17391211985108807,0.09030609894597179,999999.9777777803,90306.09693916982,10,4.0,0.0,0.0
16,5,Zendaya,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,16,≤25,29.0,9.666666666666666,3,0.9952959781905276,0.12591898766998166,1066666.6370370404,134313.5831170479,2,,1.0,1.5000999999999998
16,5,Kellie Pickler,Derek Hough,Singer/Rapper,Entertainment,North Carolina,United States,26,26-35,27.0,9.0,3,0.9932910071686638,0.12062014597151338,1066666.6370370404,128661.4854623511,1,,0.875,1.0
16,5,Jacoby Jones,Karina Smirnoff,Athlete,Sports,Louisiana,United States,28,26-35,26.0,8.666666666666666,3,0.9961213754614708,0.11801318404728137,1066666.6370370404,125880.72615374692,3,,0.75,9.999999999976694e-05
16,5,Alexandra Raisman,Mark Ballas,Athlete,Sports,Massachusetts,United States,18,≤25,25.0,8.333333333333334,3,0.9941863820287242,0.11543503697603961,1066666.6370370404,123130.7026874786,4,10.0,0.625,1.0
16,5,Sean Lowe,Peta Murgatroyd,TV Personality,Media,Texas,United States,29,26-35,24.0,8.0,3,0.9884700598247086,0.11288583563389384,1066666.6370370404,120411.55466472165,6,8.0,0.5,1.5
16,5,Victor Ortiz,Lindsay Arnold,Athlete,Sports,Kansas,United States,26,26-35,21.0,7.0,3,0.9423701251770414,0.10540840134372575,1066666.6370370404,112435.6249767626,8,6.0,0.25,-1.0
16,5,Ingo Rademacher,Kym Johnson,Actor/Actress,Entertainment,Unknown,Germany,41,36-45,21.0,7.0,3,0.9824828565037599,0.10540840003449777,1066666.6370370404,112435.62358025278,5,9.0,0.25,0.0
16,5,Andy Dick,Sharna Burgess,Comedian,Entertainment,South Carolina,United States,47,46-55,18.0,6.0,3,0.7764576006711098,0.09815500416153339,1066666.6370370404,104698.66819733953,7,7.0,0.0,0.0
16,5,D. L. Hughley,Cheryl Burke,Comedian,Entertainment,Virginia,United States,50,46-55,18.0,6.0,3,0.20379297123992862,0.09815500416153337,1066666.6370370404,104698.66819733952,9,5.0,0.0,1.0
16,6,Kellie Pickler,Derek Hough,Singer/Rapper,Entertainment,North Carolina,United States,26,26-35,27.0,9.0,3,0.9949646693038107,0.13522655171122494,1133333.2962963006,153256.7535976647,1,,1.0,0.5
16,6,Alexandra Raisman,Mark Ballas,Athlete,Sports,Massachusetts,United States,18,≤25,26.0,8.666666666666666,3,0.9948966660995742,0.13219677803249544,1133333.2962963006,149823.01020731844,4,10.0,0.8571428571428571,-0.5
16,6,Zendaya,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,16,≤25,25.5,8.5,3,0.9951723746891847,0.13069165674021221,1133333.2962963006,148117.20613180933,2,,0.7142857142857143,-0.25
16,6,Ingo Rademacher,Kym Johnson,Actor/Actress,Entertainment,Unknown,Germany,41,36-45,23.0,7.666666666666667,3,0.9322077807791819,0.12327022938586092,1133333.2962963006,139706.25540507885,5,9.0,0.42857142857142855,0.0
16,6,Sean Lowe,Peta Murgatroyd,TV Personality,Media,Texas,United States,29,26-35,23.0,7.666666666666667,3,0.9697745878916344,0.12327022855830022,1133333.2962963006,139706.25446717677,6,8.0,0.42857142857142855,1.5
16,6,Jacoby Jones,Karina Smirnoff,Athlete,Sports,Louisiana,United States,28,26-35,22.5,7.5,3,0.9709500221738011,0.1218082832935805,1133333.2962963006,138049.3832213072,3,,0.2857142857142857,-0.75
16,6,Andy Dick,Sharna Burgess,Comedian,Entertainment,South Carolina,United States,47,46-55,21.5,7.166666666666667,3,0.9490251053594886,0.11890898052231473,1133333.2962963006,134763.50685458755,7,7.0,0.14285714285714285,0.25
16,6,Victor Ortiz,Lindsay Arnold,Athlete,Sports,Kansas,United States,26,26-35,20.0,6.666666666666667,3,0.2392694273939191,0.11462729175601095,1133333.2962963006,129910.92641135766,8,6.0,0.0,1.0
16,7,Alexandra Raisman,Mark Ballas,Athlete,Sports,Massachusetts,United States,18,≤25,32.0,10.666666666666666,3,0.9939938743340518,0.16126666489324612,1199999.9555555605,193519.99070448882,4,10.0,1.0,3.5
16,7,Zendaya,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,16,≤25,30.0,10.0,3,0.9918347739502201,0.1545985252455356,1199999.9555555605,185518.22342359793,2,,0.8333333333333334,0.5
16,7,Kellie Pickler,Derek Hough,Singer/Rapper,Entertainment,North Carolina,United States,26,26-35,29.0,9.666666666666666,3,0.9916517684268394,0.15130870797273466,1199999.9555555605,181570.44284245087,1,,0.6666666666666666,1.0
16,7,Jacoby Jones,Karina Smirnoff,Athlete,Sports,Louisiana,United States,28,26-35,27.0,9.0,3,0.9758266247673487,0.1448207746312675,1199999.9555555605,173784.92312104284,3,,0.5,0.5
16,7,Ingo Rademacher,Kym Johnson,Actor/Actress,Entertainment,Unknown,Germany,41,36-45,25.0,8.333333333333334,3,0.8418553823822247,0.13845862873965517,1199999.9555555605,166150.34833387006,5,9.0,0.3333333333333333,2.0
16,7,Sean Lowe,Peta Murgatroyd,TV Personality,Media,Texas,United States,29,26-35,24.0,8.0,3,0.920943229621939,0.13532556762104828,1199999.9555555605,162390.67513078894,6,8.0,0.16666666666666666,0.0
16,7,Andy Dick,Sharna Burgess,Comedian,Entertainment,South Carolina,United States,47,46-55,17.0,5.666666666666667,3,0.09438080052815613,0.1142211308965126,1199999.9555555605,137065.351999321,7,7.0,0.0,-0.5
16,8,Zendaya,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,16,≤25,29.0,9.666666666666666,3,0.9926211501058232,0.17909029303160454,1266666.6148148207,226847.69522053679,2,,1.0,1.75
16,8,Alexandra Raisman,Mark Ballas,Athlete,Sports,Massachusetts,United States,18,≤25,28.0,9.333333333333334,3,0.9936464515171949,0.17498132631929128,1266666.6148148207,221643.00426466417,4,10.0,0.8,1.0
16,8,Kellie Pickler,Derek Hough,Singer/Rapper,Entertainment,North Carolina,United States,26,26-35,27.5,9.166666666666666,3,0.9843725114357401,0.17294003025016394,1266666.6148148207,219057.36268294786,1,,0.6,0.25
16,8,Jacoby Jones,Karina Smirnoff,Athlete,Sports,Louisiana,United States,28,26-35,26.0,8.666666666666666,3,0.9178610507136975,0.16686952661805043,1266666.6148148207,211368.05839703756,3,,0.4,1.75
16,8,Ingo Rademacher,Kym Johnson,Actor/Actress,Entertainment,Unknown,Germany,41,36-45,24.0,8.0,3,0.8211019035888201,0.15890129436047773,1266666.6148148207,201274.96461727968,5,9.0,0.2,0.5
16,8,Sean Lowe,Peta Murgatroyd,TV Personality,Media,Texas,United States,29,26-35,21.0,7.0,3,0.1327097201446158,0.14721752942041216,1266666.6148148207,186475.52963235474,6,8.0,0.0,-1.0
16,9,Alexandra Raisman,Mark Ballas,Athlete,Sports,Massachusetts,United States,18,≤25,29.5,9.833333333333334,3,0.9742046856093525,0.2061372139239882,1333333.2740740809,274849.6063497804,4,10.0,0.75,-1.25
16,9,Jacoby Jones,Karina Smirnoff,Athlete,Sports,Louisiana,United States,28,26-35,29.5,9.833333333333334,3,0.9520482864492638,0.2061372139239882,1333333.2740740809,274849.6063497804,3,,0.75,1.25
16,9,Kellie Pickler,Derek Hough,Singer/Rapper,Entertainment,North Carolina,United States,26,26-35,29.0,9.666666666666666,3,0.8930429917344759,0.2037474232989489,1333333.2740740809,271663.2189913452,1,,0.5,0.0
16,9,Zendaya,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,16,≤25,27.5,9.166666666666666,3,0.9345688847657175,0.19664316462618386,1333333.2740740809,262190.8745153182,2,,0.25,-1.25
16,9,Ingo Rademacher,Kym Johnson,Actor/Actress,Entertainment,Unknown,Germany,41,36-45,25.5,8.5,3,0.09591549851821697,0.18733498422689074,1333333.2740740809,249779.96786785653,5,9.0,0.0,0.25
16,10,Kellie Pickler,Derek Hough,Singer/Rapper,Entertainment,North Carolina,United States,26,26-35,30.0,10.0,3,0.8953121936405636,0.2545733123961146,1399999.9333333408,356402.62038300815,1,,0.6666666666666666,1.25
16,10,Zendaya,Valentin Chmerkovskiy,Actor/Actress,Entertainment,California,United States,16,≤25,30.0,10.0,3,0.565873460640351,0.25457331098534997,1399999.9333333408,356402.6184079378,2,,0.6666666666666666,0.5
16,10,Jacoby Jones,Karina Smirnoff,Athlete,Sports,Louisiana,United States,28,26-35,27.9999,9.3333,3,0.8355846449534856,0.24970062782315705,1399999.9333333408,349580.86230571324,3,,0.0,0.9999500000000001
16,10,Alexandra Raisman,Mark Ballas,Athlete,Sports,Massachusetts,United States,18,≤25,29.0,9.666666666666666,3,0.9569152803435294,0.24115274879537837,1399999.9333333408,337613.8322366816,4,10.0,0.3333333333333333,0.5
17,1,Amber Riley,Derek Hough,Actor/Actress,Entertainment,California,United States,27,26-35,27.0,9.0,3,0.996998345521716,0.09359614418649623,800000.0,74876.91534919698,1,,1.0,1.0
17,1,Corbin Bleu,Karina Smirnoff,Actor/Actress,Entertainment,New York,United States,24,≤25,24.0,8.0,3,0.996411627177734,0.08801748278703729,800000.0,70413.98622962984,2,,0.8181818181818182,1.0
17,1,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Entertainment,Michigan,United States,39,36-45,24.0,8.0,3,0.9965760022623346,0.08801748278703729,800000.0,70413.98622962984,6,9.0,0.8181818181818182,1.0
17,1,Jack Osbourne,Cheryl Burke,TV Personality,Media,Unknown,England,27,26-35,23.0,7.666666666666667,3,0.9953363941775756,0.08619994735419761,800000.0,68959.95788335809,3,,0.6363636363636364,1.0
17,1,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Media,Unknown,Chile,25,≤25,23.0,7.666666666666667,3,0.9941475762782646,0.08619994452770106,800000.0,68959.95562216085,8,7.0,0.6363636363636364,1.0
17,1,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Entertainment,Ohio,United States,28,26-35,22.0,7.333333333333333,3,0.9951270052459323,0.08440305081680226,800000.0,67522.44065344181,7,8.0,0.45454545454545453,1.0
17,1,Christina Milian,Mark Ballas,Singer/Rapper,Entertainment,New Jersey,United States,31,26-35,22.0,7.333333333333333,3,0.9864850713072923,0.08440305081680226,800000.0,67522.44065344181,9,5.0,0.45454545454545453,1.0
17,1,Leah Remini,Tony Dovolani,Actor/Actress,Entertainment,New York,United States,43,36-45,21.0,7.0,3,0.990436261765256,0.08262653108362666,800000.0,66101.22486690134,5,10.0,0.2727272727272727,1.0
17,1,Valerie Harper,Tristan MacManus,Actor/Actress,Entertainment,New York,United States,74,>55,21.0,7.0,3,0.9934740613844778,0.08262653108362666,800000.0,66101.22486690134,10,4.0,0.2727272727272727,1.0
17,1,Bill Engvall,Emma Slater,Comedian,Entertainment,Texas,United States,56,>55,18.0,6.0,3,0.9905940357569898,0.07741754604391315,800000.0,61934.03683513052,4,11.0,0.18181818181818182,1.0
17,1,Keyshawn Johnson,Sharna Burgess,Athlete,Sports,California,United States,41,36-45,17.0,5.666666666666667,3,0.9635642175163485,0.07572177860694218,800000.0,60577.422885553744,12,2.0,0.09090909090909091,1.0
17,1,Bill Nye,Tyne Stecklein,TV Personality,Media,Washington D.C.,United States,57,>55,14.0,4.666666666666667,3,0.9737210550963047,0.0707705099058172,800000.0,56616.40792465376,11,3.0,0.0,1.0
17,2,Corbin Bleu,Karina Smirnoff,Actor/Actress,Entertainment,New York,United States,24,≤25,26.0,8.666666666666666,3,0.9954310807516029,0.0899368821756941,859999.9940000006,77345.71813147569,2,,1.0,2.0
17,2,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Entertainment,Michigan,United States,39,36-45,25.0,8.333333333333334,3,0.9951768909617758,0.08816598857797438,859999.9940000006,75822.74964806209,6,9.0,0.8181818181818182,1.0
17,2,Christina Milian,Mark Ballas,Singer/Rapper,Entertainment,New Jersey,United States,31,26-35,25.0,8.333333333333334,3,0.9899526812943502,0.08816598784861132,859999.9940000006,75822.74902080986,9,5.0,0.8181818181818182,3.0
17,2,Amber Riley,Derek Hough,Actor/Actress,Entertainment,California,United States,27,26-35,24.0,8.0,3,0.9974607898273847,0.08641346043305438,859999.9940000006,74315.57545394606,1,,0.5454545454545454,-3.0
17,2,Leah Remini,Tony Dovolani,Actor/Actress,Entertainment,New York,United States,43,36-45,24.0,8.0,3,0.9958467055367987,0.0864134603834862,859999.9940000006,74315.57541131742,5,10.0,0.5454545454545454,3.0
17,2,Jack Osbourne,Cheryl Burke,TV Personality,Media,Unknown,England,27,26-35,24.0,8.0,3,0.9963366138144388,0.08641345870350552,859999.9940000006,74315.57396653405,3,,0.5454545454545454,1.0
17,2,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Entertainment,Ohio,United States,28,26-35,23.0,7.666666666666667,3,0.9965042467026287,0.08467964781379465,859999.9940000006,72824.49661178557,7,8.0,0.45454545454545453,1.0
17,2,Bill Engvall,Emma Slater,Comedian,Entertainment,Texas,United States,56,>55,21.0,7.0,3,0.9465356625392563,0.08126962398071529,859999.9940000006,69891.87613579746,4,11.0,0.36363636363636365,3.0
17,2,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Media,Unknown,Chile,25,≤25,20.0,6.666666666666667,3,0.9796534558811323,0.07959403477527689,859999.9940000006,68450.86942917397,8,7.0,0.2727272727272727,-3.0
17,2,Valerie Harper,Tristan MacManus,Actor/Actress,Entertainment,New York,United States,74,>55,19.0,6.333333333333333,3,0.9831666254028967,0.07793824585192147,859999.9940000006,67026.89096502303,10,4.0,0.18181818181818182,-2.0
17,2,Bill Nye,Tyne Stecklein,TV Personality,Media,Washington D.C.,United States,57,>55,17.0,5.666666666666667,3,0.918857426004871,0.07738430584873474,859999.9940000006,66550.50256560609,11,3.0,0.0,3.0
17,2,Keyshawn Johnson,Sharna Burgess,Athlete,Sports,California,United States,41,36-45,18.0,6.0,3,0.16334431397029534,0.07362490360723116,859999.9940000006,63317.416660469426,12,2.0,0.09090909090909091,1.0
17,3,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Entertainment,Ohio,United States,28,26-35,27.0,9.0,3,0.996950146236383,0.09803743608904425,919999.9880000013,90194.4400254716,7,8.0,1.0,2.5
17,3,Christina Milian,Mark Ballas,Singer/Rapper,Entertainment,New Jersey,United States,31,26-35,26.0,8.666666666666666,3,0.9857662009797598,0.09611178075857058,919999.9880000013,88422.83714454368,9,5.0,0.8,2.0
17,3,Corbin Bleu,Karina Smirnoff,Actor/Actress,Entertainment,New York,United States,24,≤25,26.0,8.666666666666666,3,0.9919947447774361,0.09611178075857058,919999.9880000013,88422.83714454368,2,,0.8,1.0
17,3,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Entertainment,Michigan,United States,39,36-45,25.0,8.333333333333334,3,0.9903844260484379,0.09420333375654343,919999.9880000013,86667.06592558007,6,9.0,0.6,0.5
17,3,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Media,Unknown,Chile,25,≤25,25.0,8.333333333333334,3,0.9743604529856558,0.09420333321552467,919999.9880000013,86667.06542784281,8,7.0,0.6,1.0
17,3,Leah Remini,Tony Dovolani,Actor/Actress,Entertainment,New York,United States,43,36-45,24.0,8.0,3,0.9819030102837977,0.09231189008800414,919999.9880000013,84926.93777322125,5,10.0,0.3,1.5
17,3,Amber Riley,Derek Hough,Actor/Actress,Entertainment,California,United States,27,26-35,24.0,8.0,3,0.9852475537376683,0.09231188782242894,919999.9880000013,84926.93568889209,1,,0.3,-1.5
17,3,Bill Engvall,Emma Slater,Comedian,Entertainment,Texas,United States,56,>55,24.0,8.0,3,0.98123916158342,0.09231188782242894,919999.9880000013,84926.93568889209,4,11.0,0.3,3.0
17,3,Jack Osbourne,Cheryl Burke,TV Personality,Media,Unknown,England,27,26-35,22.0,7.333333333333333,3,0.9731869669203557,0.08858014785573919,919999.9880000013,81493.73496431838,3,,0.2,-0.5
17,3,Valerie Harper,Tristan MacManus,Actor/Actress,Entertainment,New York,United States,74,>55,16.0,5.333333333333333,3,0.8052320797595472,0.07790826162186322,919999.9880000013,71675.59975721512,10,4.0,0.0,-2.5
17,3,Bill Nye,Tyne Stecklein,TV Personality,Media,Washington D.C.,United States,57,>55,16.0,5.333333333333333,3,0.15756192031062052,0.07790826021128194,919999.9880000013,71675.59845948036,11,3.0,0.0,1.0
17,4,Amber Riley,Derek Hough,Actor/Actress,Entertainment,California,United States,27,26-35,27.0,9.0,3,0.9956768319237963,0.10698594773658862,979999.9820000018,104846.22685610999,1,,0.7777777777777778,1.5
17,4,Corbin Bleu,Karina Smirnoff,Actor/Actress,Entertainment,New York,United States,24,≤25,27.0,9.0,3,0.9959845818064232,0.10698594773658862,979999.9820000018,104846.22685610999,2,,0.7777777777777778,0.5
17,4,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Entertainment,Michigan,United States,39,36-45,27.0,9.0,3,0.9948345973452576,0.10698594773658862,979999.9820000018,104846.22685610999,6,9.0,0.7777777777777778,1.0
17,4,Jack Osbourne,Cheryl Burke,TV Personality,Media,Unknown,England,27,26-35,24.0,8.0,3,0.9668086237738971,0.10054688458071954,979999.9820000018,98535.94507926141,3,,0.3333333333333333,0.0
17,4,Leah Remini,Tony Dovolani,Actor/Actress,Entertainment,New York,United States,43,36-45,24.0,8.0,3,0.9865396363282981,0.10054688458071954,979999.9820000018,98535.94507926141,5,10.0,0.3333333333333333,0.0
17,4,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Media,Unknown,Chile,25,≤25,24.0,8.0,3,0.977399634535307,0.10054688370487411,979999.9820000018,98535.9442209329,8,7.0,0.3333333333333333,2.0
17,4,Christina Milian,Mark Ballas,Singer/Rapper,Entertainment,New Jersey,United States,31,26-35,24.0,8.0,3,0.9527387714083847,0.10054688370482094,979999.9820000018,98535.9442208808,9,5.0,0.3333333333333333,-0.5
17,4,Bill Engvall,Emma Slater,Comedian,Entertainment,Texas,United States,56,>55,21.0,7.0,3,0.9762500028373763,0.09430166550866571,979999.9820000018,92415.6305010626,4,11.0,0.1111111111111111,0.0
17,4,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Entertainment,Ohio,United States,28,26-35,21.0,7.0,3,0.9508478914570042,0.09430166550861255,979999.9820000018,92415.63050101048,7,8.0,0.1111111111111111,-1.0
17,4,Valerie Harper,Tristan MacManus,Actor/Actress,Entertainment,New York,United States,74,>55,18.0,6.0,3,0.16345859622681552,0.08825128920182168,979999.9820000018,86486.2618292622,10,4.0,0.0,-0.5
17,5,Leah Remini,Tony Dovolani,Actor/Actress,Entertainment,New York,United States,43,36-45,22.0,7.333333333333333,3,0.9492580516126543,0.11940448372815508,1039999.9760000025,124180.66021157397,5,10.0,0.0,-1.0
17,5,Corbin Bleu,Karina Smirnoff,Actor/Actress,Entertainment,New York,United States,24,≤25,28.0,9.333333333333334,3,0.990584842699063,0.11527696097787739,1039999.9760000025,119888.0366503457,2,,0.875,1.0
17,5,Jack Osbourne,Cheryl Burke,TV Personality,Media,Unknown,England,27,26-35,27.0,9.0,3,0.9873201656824079,0.11300938288556515,1039999.9760000025,117529.75548876285,3,,0.5,2.5
17,5,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Entertainment,Ohio,United States,28,26-35,27.0,9.0,3,0.9832390794039195,0.11300938254669646,1039999.9760000025,117529.75513633942,7,8.0,0.5,0.0
17,5,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Media,Unknown,Chile,25,≤25,27.0,9.0,3,0.9852269204860513,0.11300938222600955,1039999.9760000025,117529.75480282503,8,7.0,0.5,1.0
17,5,Bill Engvall,Emma Slater,Comedian,Entertainment,Texas,United States,56,>55,24.0,8.0,3,0.9399022067613986,0.11089385856639866,1039999.9760000025,115329.61024760228,4,11.0,0.125,0.0
17,5,Amber Riley,Derek Hough,Actor/Actress,Entertainment,California,United States,27,26-35,26.0,8.666666666666666,3,0.9842720079257519,0.11076200307739632,1039999.9760000025,115192.48054220437,1,,0.25,1.0
17,5,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Entertainment,Michigan,United States,39,36-45,26.0,8.666666666666666,3,0.9809284008548512,0.11076200269728549,1039999.9760000025,115192.48014688912,6,9.0,0.25,0.5
17,5,Christina Milian,Mark Ballas,Singer/Rapper,Entertainment,New Jersey,United States,31,26-35,28.0,9.333333333333334,3,0.5833858487109757,0.09387254329461578,1039999.9760000025,97627.4427734596,9,5.0,0.875,1.0
17,6,Amber Riley,Derek Hough,Actor/Actress,Entertainment,California,United States,27,26-35,31.9999,10.666633333333332,3,0.9890666956600962,0.13253767662553212,1099999.970000003,145791.44031195543,1,,1.0,2.49995
17,6,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Entertainment,Michigan,United States,39,36-45,31.9998,10.6666,3,0.9868588611166822,0.13253742839232138,1099999.970000003,145791.16725543106,6,9.0,0.8571428571428571,2.4999000000000002
17,6,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Entertainment,Ohio,United States,28,26-35,31.0,10.333333333333334,3,0.9967640020703971,0.13008406134824632,1099999.970000003,143092.4635805495,7,8.0,0.7142857142857143,5.0
17,6,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Media,Unknown,Chile,25,≤25,30.0,10.0,3,0.994266166367323,0.12764785432582504,1099999.970000003,140412.6359289723,8,7.0,0.5714285714285714,3.0
17,6,Leah Remini,Tony Dovolani,Actor/Actress,Entertainment,New York,United States,43,36-45,27.9999,9.3333,3,0.9173798299772262,0.12283123582277725,1099999.970000003,135114.35572011827,5,10.0,0.42857142857142855,1.9999500000000001
17,6,Corbin Bleu,Karina Smirnoff,Actor/Actress,Entertainment,New York,United States,24,≤25,26.9999,8.999966666666666,3,0.9818902283824845,0.1204530715045049,1099999.970000003,132498.37504136362,2,,0.2857142857142857,-4.999999999988347e-05
17,6,Jack Osbourne,Cheryl Burke,TV Personality,Media,Unknown,England,27,26-35,26.9998,8.999933333333333,3,0.9703621897303318,0.12045283339455679,1099999.970000003,132498.11312042782,3,,0.14285714285714285,1.4999000000000002
17,6,Bill Engvall,Emma Slater,Comedian,Entertainment,Texas,United States,56,>55,23.9999,7.999966666666666,3,0.8686033202354053,0.11345583858623605,1099999.970000003,124801.41904118484,4,11.0,0.0,1.4999500000000001
17,7,Amber Riley,Derek Hough,Actor/Actress,Entertainment,California,United States,27,26-35,29.5,9.833333333333334,3,0.9865924987678829,0.12956360413911963,1159999.9640000036,150293.7761370895,1,,0.8571428571428571,1.75
17,7,Corbin Bleu,Karina Smirnoff,Actor/Actress,Entertainment,New York,United States,24,≤25,29.5,9.833333333333334,3,0.9637320783073923,0.12956360413911963,1159999.9640000036,150293.7761370895,2,,0.8571428571428571,0.75
17,7,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Entertainment,Ohio,United States,28,26-35,28.5,9.5,3,0.9915837126336529,0.12701115951685865,1159999.9640000036,147332.94046715475,7,8.0,0.5714285714285714,0.75
17,7,Jack Osbourne,Cheryl Burke,TV Personality,Media,Unknown,England,27,26-35,28.5,9.5,3,0.9739610886834706,0.12701115930360599,1159999.9640000036,147332.94021978168,3,,0.5714285714285714,0.75
17,7,Bill Engvall,Emma Slater,Comedian,Entertainment,Texas,United States,56,>55,25.0,8.333333333333334,3,0.944238994848233,0.12532564201459528,1159999.9640000036,145377.74022520788,4,11.0,0.0,0.5
17,7,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Entertainment,Michigan,United States,39,36-45,27.0,9.0,3,0.9731464561722272,0.1232354975202222,1159999.9640000036,142953.17268698028,6,9.0,0.2857142857142857,0.5
17,7,Leah Remini,Tony Dovolani,Actor/Actress,Entertainment,New York,United States,43,36-45,26.5,8.833333333333334,3,0.9421778322444335,0.12199304571296035,1159999.9640000036,141511.9286352848,5,10.0,0.14285714285714285,2.25
17,7,"Nicole ""Snooki"" Polizzi",Sasha Farber,TV Personality,Media,Unknown,Chile,25,≤25,27.0,9.0,3,0.5623988493305506,0.11629628765351836,1159999.9640000036,134903.68949141537,8,7.0,0.2857142857142857,0.0
17,8,Corbin Bleu,Karina Smirnoff,Actor/Actress,Entertainment,New York,United States,24,≤25,30.0,10.0,3,0.9918401387002961,0.15073978336165575,1219999.9580000043,183902.52937014977,2,,0.8333333333333334,1.5000499999999999
17,8,Jack Osbourne,Cheryl Burke,TV Personality,Media,Unknown,England,27,26-35,30.0,10.0,3,0.9921196414115655,0.15073966697970445,1219999.9580000043,183902.38738417407,3,,0.8333333333333334,1.5000999999999998
17,8,Leah Remini,Tony Dovolani,Actor/Actress,Entertainment,New York,United States,43,36-45,28.0,9.333333333333334,3,0.9525029398284506,0.14453470263965676,1219999.9580000043,176332.33114992434,5,10.0,0.5,4.999999999988347e-05
17,8,Amber Riley,Derek Hough,Actor/Actress,Entertainment,California,United States,27,26-35,28.0,9.333333333333334,3,0.987240725637747,0.1445207102272526,1219999.9580000043,176315.26040737896,1,,0.5,-1.9999500000000001
17,8,Bill Engvall,Emma Slater,Comedian,Entertainment,Texas,United States,56,>55,24.0,8.0,3,0.9460215958785317,0.14343276843469013,1219999.9580000043,174987.9714661463,4,11.0,0.0,4.999999999988347e-05
17,8,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Entertainment,Michigan,United States,39,36-45,25.0,8.333333333333334,3,0.9443176967597323,0.13822461549043674,1219999.9580000043,168634.02509289957,6,9.0,0.16666666666666666,-3.4999000000000002
17,8,Brant Daugherty,Peta Murgatroyd,Actor/Actress,Entertainment,Ohio,United States,28,26-35,27.0,9.0,3,0.1845118954322036,0.1278077528666034,1219999.9580000043,155925.4531293311,7,8.0,0.3333333333333333,-2.0
17,9,Bill Engvall,Emma Slater,Comedian,Entertainment,Texas,United States,56,>55,21.0,7.0,3,0.8861911115537022,0.18235679061380622,1279999.952000005,233416.6832325469,4,11.0,0.0,-2.0
17,9,Corbin Bleu,Karina Smirnoff,Actor/Actress,Entertainment,New York,United States,24,≤25,29.0,9.666666666666666,3,0.9931737035800167,0.17746029880632294,1279999.952000005,227149.1739539999,2,,1.0,-0.25
17,9,Leah Remini,Tony Dovolani,Actor/Actress,Entertainment,New York,United States,43,36-45,27.0,9.0,3,0.9377887220352976,0.16940663841595352,1279999.952000005,216840.4890409027,5,10.0,0.4,0.25
17,9,Jack Osbourne,Cheryl Burke,TV Personality,Media,Unknown,England,27,26-35,27.0,9.0,3,0.9547222698406036,0.1694066382014337,1279999.952000005,216840.48876631734,3,,0.4,-0.75
