season,week,n_contestants,original_rule,true_k,true_eliminated,rank_eliminated,pct_eliminated,rank_bottom2,pct_bottom2,method_conflict,kendall_tau,rank_bias,pct_bias,rank_ndcg,pct_ndcg,rank_phi_J,rank_phi_F,pct_phi_J,pct_phi_F,rank_ratio,pct_ratio
18,9,5,percent,1,['Charlie White'],['Candace Cameron Bure'],['Candace Cameron Bure'],"['Candace Cameron Bure', 'James Maslow']","['Candace Cameron Bure', 'James Maslow']",False,0.9999999999999999,0.5037340063175901,0.5037340063175901,1.0,1.0,0.4962659936824099,0.5037340063175901,0.4962659936824099,0.5037340063175901,1.0150483865099884,1.0150483865099884
18,10,4,percent,1,['James Maslow'],['Candace Cameron Bure'],['Candace Cameron Bure'],"['Candace Cameron Bure', 'James Maslow']","['Candace Cameron Bure', 'James Maslow']",False,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
19,1,13,percent,1,['Lolo Jones'],['Betsey Johnson'],['Lolo Jones'],"['Betsey Johnson', 'Lolo Jones']","['Lolo Jones', 'Betsey Johnson']",True,0.99356906512808,0.5001855753228903,0.5001855172824603,0.999687240582085,1.0,0.4996581030085822,0.5000291375735029,0.4998144827175397,0.5001855172824603,1.0007425568709105,1.0007423245430587
19,2,12,percent,1,['Tavis Smiley'],['Michael Waltrip'],['Michael Waltrip'],"['Michael Waltrip', 'Tommy Chong']","['Michael Waltrip', 'Tommy Chong']",False,0.9999999999999998,0.5025805934737182,0.5025805934737182,1.0,1.0,0.49741940652628175,0.5025805934737182,0.49741940652628175,0.5025805934737182,1.010375905676299,1.010375905676299
19,3,11,percent,1,['Randy Couture'],['Randy Couture'],['Randy Couture'],"['Randy Couture', 'Michael Waltrip']","['Randy Couture', 'Michael Waltrip']",False,1.0,0.5007960019270511,0.5007960019270511,1.0,1.0,0.4992039980729489,0.5007960019270511,0.4992039980729489,0.5007960019270511,1.0031890646476331,1.0031890646476331
19,4,10,percent,1,['Betsey Johnson'],['Jonathan Bennett'],['Jonathan Bennett'],"['Jonathan Bennett', 'Michael Waltrip']","['Jonathan Bennett', 'Michael Waltrip']",False,0.9999999999999999,0.5039540671649556,0.5039540671649556,1.0,1.0,0.4960459328350444,0.5039540671649556,0.4960459328350444,0.5039540671649556,1.0159423223677913,1.0159423223677913
19,5,9,percent,0,[],[],[],[],[],False,1.0,0.500064863969529,0.500064863969529,1.0,1.0,0.499935136030471,0.500064863969529,0.499935136030471,0.500064863969529,1.0002594695333744,1.0002594695333744
19,6,9,percent,1,['Jonathan Bennett'],['Tommy Chong'],['Tommy Chong'],"['Tommy Chong', 'Antonio Sabato Jr.']","['Tommy Chong', 'Antonio Sabato Jr.']",False,1.0,0.501047057678062,0.501047057678062,1.0,1.0,0.498952942321938,0.501047057678062,0.498952942321938,0.501047057678062,1.0041969996296822,1.0041969996296822
19,7,8,percent,1,['Antonio Sabato Jr.'],['Michael Waltrip'],['Michael Waltrip'],"['Michael Waltrip', 'Antonio Sabato Jr.']","['Michael Waltrip', 'Antonio Sabato Jr.']",False,0.9819805060619657,0.498736272486868,0.498736272486868,1.0,1.0,0.501263727513132,0.498736272486868,0.501263727513132,0.498736272486868,0.9949578139467993,0.9949578139467993
19,8,7,percent,1,['Michael Waltrip'],['Michael Waltrip'],['Michael Waltrip'],"['Michael Waltrip', 'Tommy Chong']","['Michael Waltrip', 'Tommy Chong']",False,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
19,9,6,percent,1,['Lea Thompson'],['Tommy Chong'],['Tommy Chong'],"['Tommy Chong', 'Lea Thompson']","['Tommy Chong', 'Lea Thompson']",False,0.9999999999999999,0.5020708752627417,0.5020708752627417,1.0,1.0,0.49792912473725826,0.5020708752627417,0.49792912473725826,0.5020708752627417,1.0083179316825255,1.0083179316825255
19,10,5,percent,1,['Tommy Chong'],['Tommy Chong'],['Tommy Chong'],"['Tommy Chong', 'Sadie Robertson']","['Tommy Chong', 'Sadie Robertson']",False,0.9999999999999999,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
19,11,4,percent,1,['Bethany Mota'],['Bethany Mota'],['Bethany Mota'],"['Bethany Mota', 'Janel Parrish']","['Bethany Mota', 'Alfonso Ribeiro']",False,0.6666666666666669,0.471541498644674,0.4681426132484607,1.0,0.8933093469743216,0.528458501355326,0.471541498644674,0.47511317484248683,0.4181961721318348,0.892296156675236,0.8802032557157479
20,1,12,percent,0,[],[],[],[],[],False,0.9999999999999998,0.5003334136333417,0.5003334136333417,1.0,1.0,0.49966658636665834,0.5003334136333417,0.49966658636665834,0.5003334136333417,1.0013345244039369,1.0013345244039369
20,2,12,percent,1,['Redfoo'],['Chris Soules'],['Chris Soules'],"['Chris Soules', 'Charlotte McKinney']","['Chris Soules', 'Charlotte McKinney']",False,0.9999999999999998,0.5031669326867888,0.5031669326867888,1.0,1.0,0.4968330673132112,0.5031669326867888,0.4968330673132112,0.5031669326867888,1.0127484575057482,1.0127484575057482
20,3,11,percent,1,['Charlotte McKinney'],['Charlotte McKinney'],['Charlotte McKinney'],"['Charlotte McKinney', 'Patti LaBelle']","['Charlotte McKinney', 'Patti LaBelle']",False,1.0,0.5020207309775553,0.5020207309775553,1.0,1.0,0.49797926902244477,0.5020207309775553,0.49797926902244477,0.5020207309775553,1.0081157030530348,1.0081157030530348
20,4,10,percent,1,['Michael Sam'],['Chris Soules'],['Chris Soules'],"['Chris Soules', 'Suzanne Somers']","['Chris Soules', 'Suzanne Somers']",False,0.9999999999999999,0.5002552236373559,0.5002552236373559,1.0,1.0,0.4997447763626441,0.5002552236373559,0.4997447763626441,0.5002552236373559,1.001021395897748,1.001021395897748
20,5,9,percent,1,['Suzanne Somers'],['Robert Herjavec'],['Robert Herjavec'],"['Robert Herjavec', 'Patti LaBelle']","['Robert Herjavec', 'Suzanne Somers']",False,0.9860132971832694,0.5046991393925636,0.5046916190668389,0.9983996376577923,1.0,0.4945081997620572,0.5038914378957351,0.49530838093316104,0.5046916190668389,1.0189748682599078,1.018944213959307
20,6,8,percent,1,['Patti LaBelle'],['Robert Herjavec'],['Robert Herjavec'],"['Robert Herjavec', 'Patti LaBelle']","['Robert Herjavec', 'Patti LaBelle']",False,0.9999999999999998,0.5012794260216682,0.5012794260216682,1.0,1.0,0.49872057397833186,0.5012794260216682,0.49872057397833186,0.5012794260216682,1.0051308129753223,1.0051308129753223
20,7,7,percent,1,['Willow Shields'],['Chris Soules'],['Chris Soules'],"['Chris Soules', 'Robert Herjavec']","['Chris Soules', 'Robert Herjavec']",False,0.8783100656536799,0.529218797010823,0.5291476425921499,0.9967841146361766,0.9992174364389685,0.46926722460892095,0.5275168900272555,0.47048388551031695,0.5287335509286516,1.1241289634612543,1.1238079687194253
20,8,6,percent,2,"['Chris Soules', 'Robert Herjavec']","['Robert Herjavec', 'Noah Galloway']","['Robert Herjavec', 'Chris Soules']","['Robert Herjavec', 'Noah Galloway']","['Robert Herjavec', 'Chris Soules']",True,0.9660917830792959,0.5044486489187586,0.5044094170222222,0.9911811659555557,1.0,0.4911811659555557,0.5,0.49559058297777786,0.5044094170222222,1.0179543200679217,1.0177945751380308
20,9,4,percent,1,['Nastia Liukin'],['Noah Galloway'],['Noah Galloway'],"['Noah Galloway', 'Rumer Willis']","['Noah Galloway', 'Rumer Willis']",False,1.0,0.6770992542609753,0.6770992542609753,1.0,1.0,0.3229007457390248,0.6770992542609753,0.3229007457390248,0.6770992542609753,2.096926817997977,2.096926817997977
20,10,3,percent,0,[],[],[],[],[],False,1.0,0.5049510587395488,0.5049510587395488,1.0,1.0,0.4950489412604512,0.5049510587395488,0.4950489412604512,0.5049510587395488,1.0200022794794046,1.0200022794794046
21,1,13,percent,0,[],[],[],[],[],False,0.9999999999999998,0.5016379835384016,0.5016379835384016,1.0,1.0,0.4983620164615984,0.5016379835384016,0.4983620164615984,0.5016379835384016,1.0065734484227515,1.0065734484227515
21,2,13,percent,2,"['Victor Espinoza', 'Chaka Khan']","['Chaka Khan', 'Gary Busey']","['Chaka Khan', 'Gary Busey']","['Chaka Khan', 'Gary Busey']","['Chaka Khan', 'Gary Busey']",False,0.9999999999999998,0.5023144588541555,0.5023144588541555,1.0,1.0,0.4976855411458445,0.5023144588541555,0.4976855411458445,0.5023144588541555,1.0093008681840443,1.0093008681840443
21,3,10,percent,0,[],[],[],[],[],False,1.0,0.5001838715962559,0.5001838715962559,1.0,1.0,0.4998161284037441,0.5001838715962559,0.4998161284037441,0.5001838715962559,1.0007357369325571,1.0007357369325571
21,4,10,percent,1,['Gary Busey'],['Gary Busey'],['Gary Busey'],"['Gary Busey', 'Paula Deen']","['Gary Busey', 'Paula Deen']",False,0.9999999999999999,0.5003267584870257,0.5003267584870257,1.0,1.0,0.4996732415129744,0.5003267584870257,0.4996732415129744,0.5003267584870257,1.0013078686362988,1.0013078686362988
21,5,9,percent,0,[],[],[],[],[],False,1.0,0.5001693726707326,0.5001693726707326,1.0,1.0,0.49983062732926736,0.5001693726707326,0.49983062732926736,0.5001693726707326,1.0006777002371747,1.0006777002371747
21,6,9,percent,1,['Paula Deen'],['Paula Deen'],['Paula Deen'],"['Paula Deen', 'Alexa PenaVega']","['Paula Deen', 'Alexa PenaVega']",False,1.0,0.5061756581842541,0.5061756581842541,1.0,1.0,0.49382434181574586,0.5061756581842541,0.49382434181574586,0.5061756581842541,1.0250115376511784,1.0250115376511784
21,7,8,percent,1,['Hayes Grier'],['Alek Skarlatos'],['Tamar Braxton'],"['Alek Skarlatos', 'Tamar Braxton']","['Tamar Braxton', 'Alek Skarlatos']",True,0.9285714285714285,0.5217775503554525,0.5218369096473923,1.0,0.997281699063726,0.4782224496445476,0.5217775503554525,0.47686329917641057,0.5204183998873154,1.0910770496711477,1.0913366364590489
21,8,7,percent,1,['Andy Grammer'],['Andy Grammer'],['Andy Grammer'],"['Andy Grammer', 'Alek Skarlatos']","['Andy Grammer', 'Alek Skarlatos']",False,1.0,0.5011161796264507,0.5011161796264507,1.0,1.0,0.4988838203735492,0.5011161796264507,0.4988838203735492,0.5011161796264507,1.0044746875264128,1.0044746875264128
21,9,6,percent,1,['Alexa PenaVega'],['Tamar Braxton'],['Tamar Braxton'],"['Tamar Braxton', 'Alek Skarlatos']","['Tamar Braxton', 'Alek Skarlatos']",False,0.9999999999999999,0.5040700784864394,0.5040700784864394,1.0,1.0,0.4959299215135607,0.5040700784864394,0.4959299215135607,0.5040700784864394,1.0164139053838417,1.0164139053838417
21,10,4,percent,0,[],[],[],[],[],False,1.0,0.5050813644451699,0.5050813644451699,1.0,1.0,0.49491863555483,0.5050813644451699,0.49491863555483,0.5050813644451699,1.020534120065222,1.020534120065222
21,11,4,percent,1,['Carlos PenaVega'],['Alek Skarlatos'],['Alek Skarlatos'],"['Alek Skarlatos', 'Nick Carter']","['Alek Skarlatos', 'Nick Carter']",False,1.0,0.5459870360340098,0.5459870360340098,1.0,1.0,0.45401296396599017,0.5459870360340098,0.45401296396599017,0.5459870360340098,1.2025802506580117,1.2025802506580117
22,1,12,percent,0,[],[],[],[],[],False,1.0,0.5046734010071785,0.5046734010071785,1.0,1.0,0.4953265989928215,0.5046734010071785,0.4953265989928215,0.5046734010071785,1.0188699574072195,1.0188699574072195
22,2,12,percent,1,['Geraldo Rivera'],['Geraldo Rivera'],['Geraldo Rivera'],"['Geraldo Rivera', 'Mischa Barton']","['Geraldo Rivera', 'Mischa Barton']",False,0.9999999999999998,0.501113472561304,0.501113472561304,1.0,1.0,0.498886527438696,0.501113472561304,0.498886527438696,0.501113472561304,1.0044638108176684,1.0044638108176684
22,3,11,percent,1,['Mischa Barton'],['Mischa Barton'],['Mischa Barton'],"['Mischa Barton', 'Antonio Brown']","['Mischa Barton', 'Antonio Brown']",False,1.0,0.5014940659372723,0.5014940659372723,1.0,1.0,0.4985059340627277,0.5014940659372723,0.4985059340627277,0.5014940659372723,1.0059941549546871,1.0059941549546871
22,4,10,percent,1,['Marla Maples'],['Doug Flutie'],['Doug Flutie'],"['Doug Flutie', 'Jodie Sweetin']","['Doug Flutie', 'Jodie Sweetin']",False,0.9999999999999999,0.5009349646572145,0.5009349646572145,1.0,1.0,0.4990650353427854,0.5009349646572145,0.4990650353427854,0.5009349646572145,1.0037468448890159,1.0037468448890159
22,5,9,percent,0,[],[],[],[],[],False,1.0,0.5003636491564125,0.5003636491564125,1.0,1.0,0.49963635084358743,0.5003636491564125,0.49963635084358743,0.5003636491564125,1.001455635277619,1.001455635277619
22,6,9,percent,1,['Doug Flutie'],['Doug Flutie'],['Doug Flutie'],"['Doug Flutie', 'Ginger Zee']","['Doug Flutie', 'Ginger Zee']",False,1.0,0.5009172002340274,0.5009172002340274,1.0,1.0,0.49908279976597264,0.5009172002340274,0.49908279976597264,0.5009172002340274,1.0036755232441585,1.0036755232441585
22,7,8,percent,2,"['Von Miller', 'Kim Fields']","['Jodie Sweetin', 'Kim Fields']","['Jodie Sweetin', 'Kim Fields']","['Jodie Sweetin', 'Kim Fields']","['Jodie Sweetin', 'Kim Fields']",False,0.9999999999999998,0.5059831611491902,0.5059831611491902,1.0,1.0,0.4940168388508098,0.5059831611491902,0.4940168388508098,0.5059831611491902,1.0242224780920257,1.0242224780920257
22,8,6,percent,1,['Jodie Sweetin'],['Wanya Morris'],['Wanya Morris'],"['Wanya Morris', 'Antonio Brown']","['Wanya Morris', 'Antonio Brown']",False,0.9660917830792959,0.5993242361233356,0.5992989958587691,0.9997458801038737,1.0,0.4005739441931677,0.5991719359107059,0.4007010041412309,0.5992989958587691,1.4957835616585518,1.4956263515907662
22,9,5,percent,2,"['Wanya Morris', 'Antonio Brown']","['Antonio Brown', 'Ginger Zee']","['Antonio Brown', 'Ginger Zee']","['Antonio Brown', 'Ginger Zee']","['Antonio Brown', 'Ginger Zee']",False,0.9999999999999999,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
22,10,3,percent,0,[],[],[],[],[],False,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
23,1,13,percent,0,[],[],[],[],[],False,0.9999999999999998,0.5008280427459624,0.5008280427459624,1.0,1.0,0.4991719572540377,0.5008280427459624,0.4991719572540377,0.5008280427459624,1.0033176452216153,1.0033176452216153
23,2,13,percent,1,['Jake T. Austin'],['Rick Perry'],['Rick Perry'],"['Rick Perry', 'Jake T. Austin']","['Rick Perry', 'Jake T. Austin']",False,0.9999999999999998,0.5013979441316803,0.5013979441316803,1.0,1.0,0.49860205586831974,0.5013979441316803,0.49860205586831974,0.5013979441316803,1.005607434173967,1.005607434173967
23,3,12,percent,1,['Rick Perry'],['Rick Perry'],['Rick Perry'],"['Rick Perry', 'Vanilla Ice']","['Rick Perry', 'Vanilla Ice']",False,0.9999999999999998,0.5004194102229903,0.5004194102229903,1.0,1.0,0.4995805897770097,0.5004194102229903,0.4995805897770097,0.5004194102229903,1.0016790292624553,1.0016790292624553
23,4,11,percent,2,"['Vanilla Ice', 'Babyface']","['Babyface', 'Marilu Henner']","['Babyface', 'Marilu Henner']","['Babyface', 'Marilu Henner']","['Babyface', 'Marilu Henner']",False,1.0,0.501176714436758,0.501176714436758,1.0,1.0,0.4988232855632419,0.501176714436758,0.4988232855632419,0.501176714436758,1.0047179409912257,1.0047179409912257
23,5,9,percent,0,[],[],[],[],[],False,1.0,0.502698202145384,0.502698202145384,1.0,1.0,0.49730179785461603,0.502698202145384,0.49730179785461603,0.502698202145384,1.0108513466179587,1.0108513466179587
23,6,9,percent,1,['Amber Rose'],['Amber Rose'],['Amber Rose'],"['Amber Rose', 'Terra Jole']","['Amber Rose', 'Terra Jole']",False,1.0,0.5005340551794414,0.5005340551794414,1.0,1.0,0.4994659448205586,0.5005340551794414,0.4994659448205586,0.5005340551794414,1.0021384848127768,1.0021384848127768
23,7,8,percent,1,['Maureen McCormick'],['Marilu Henner'],['Marilu Henner'],"['Marilu Henner', 'Maureen McCormick']","['Marilu Henner', 'Maureen McCormick']",False,0.9999999999999998,0.5065292181536631,0.5065292181536631,1.0,1.0,0.4934707818463368,0.5065292181536631,0.4934707818463368,0.5065292181536631,1.0264624097780293,1.0264624097780293
23,8,7,percent,1,['Ryan Lochte'],['Marilu Henner'],['Marilu Henner'],"['Marilu Henner', 'Terra Jole']","['Marilu Henner', 'Terra Jole']",False,1.0,0.5002621513005752,0.5002621513005752,1.0,1.0,0.49973784869942484,0.5002621513005752,0.49973784869942484,0.5002621513005752,1.0010491352456563,1.0010491352456563
23,9,6,percent,1,['Marilu Henner'],['James Hinchcliffe'],['James Hinchcliffe'],"['James Hinchcliffe', 'Marilu Henner']","['James Hinchcliffe', 'Marilu Henner']",False,0.9999999999999999,0.5063987772931557,0.5063987772931557,1.0,1.0,0.4936012227068443,0.5063987772931557,0.4936012227068443,0.5063987772931557,1.0259268894369071,1.0259268894369071
23,10,5,percent,1,['Terra Jole'],['Calvin Johnson Jr.'],['Calvin Johnson Jr.'],"['Calvin Johnson Jr.', 'Jana Kramer']","['Calvin Johnson Jr.', 'Jana Kramer']",False,0.7999999999999999,0.6464824835826161,0.6479830047912614,1.0,0.9898601788038981,0.35351751641738394,0.6464824835826161,0.348447605819333,0.6414125729845651,1.8287140955476708,1.8407718803767963
23,11,4,percent,1,['Jana Kramer'],['Jana Kramer'],['Jana Kramer'],"['Jana Kramer', 'Calvin Johnson Jr.']","['Jana Kramer', 'Calvin Johnson Jr.']",False,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
24,1,12,percent,0,[],[],[],[],[],False,0.9999999999999998,0.5004869405485421,0.5004869405485421,1.0,1.0,0.4995130594514579,0.5004869405485421,0.4995130594514579,0.5004869405485421,1.0019496408735686,1.0019496408735686
24,2,12,percent,1,['Chris Kattan'],['Chris Kattan'],['Chris Kattan'],"['Chris Kattan', 'Mr. T']","['Chris Kattan', 'Mr. T']",False,0.9999999999999998,0.5014041210869403,0.5014041210869403,1.0,1.0,0.4985958789130597,0.5014041210869403,0.4985958789130597,0.5014041210869403,1.0056322810442795,1.0056322810442795
24,3,11,percent,1,['Charo'],['Charo'],['Charo'],"['Charo', 'Mr. T']","['Charo', 'Mr. T']",False,1.0,0.5019297298519187,0.5019297298519187,1.0,1.0,0.4980702701480812,0.5019297298519187,0.4980702701480812,0.5019297298519187,1.0077488054551058,1.0077488054551058
24,4,10,percent,1,['Mr. T'],['Mr. T'],['Mr. T'],"['Mr. T', 'Erika Jayne']","['Mr. T', 'Erika Jayne']",False,0.9999999999999999,0.5002645207619196,0.5002645207619196,1.0,1.0,0.49973547923808037,0.5002645207619196,0.49973547923808037,0.5002645207619196,1.0010586230820746,1.0010586230820746
24,5,9,percent,1,['Erika Jayne'],['David Ross'],['David Ross'],"['David Ross', 'Bonner Bolton']","['David Ross', 'Bonner Bolton']",False,1.0,0.5014229054809763,0.5014229054809763,1.0,1.0,0.49857709451902366,0.5014229054809763,0.49857709451902366,0.5014229054809763,1.0057078452583539,1.0057078452583539
24,6,8,percent,1,['Heather Morris'],['Nick Viall'],['Nick Viall'],"['Nick Viall', 'David Ross']","['Nick Viall', 'David Ross']",False,0.9999999999999998,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
24,7,7,percent,2,"['Nancy Kerrigan', 'Nick Viall']","['Bonner Bolton', 'David Ross']","['Bonner Bolton', 'David Ross']","['Bonner Bolton', 'David Ross']","['Bonner Bolton', 'David Ross']",False,1.0,0.5014420501669978,0.5014420501669978,1.0,1.0,0.4985579498330022,0.5014420501669978,0.4985579498330022,0.5014420501669978,1.0057848646824568,1.0057848646824568
24,8,5,percent,1,['Bonner Bolton'],['Bonner Bolton'],['Bonner Bolton'],"['Bonner Bolton', 'David Ross']","['Bonner Bolton', 'David Ross']",False,0.9999999999999999,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
24,9,4,percent,1,['Simone Biles'],['David Ross'],['David Ross'],"['David Ross', 'Normani']","['David Ross', 'Simone Biles']",False,0.6666666666666669,0.6093306033168868,0.6100505775737386,1.0,0.9934577875670894,0.39066939668311323,0.6093306033168868,0.3873982904666579,0.6060594971004314,1.5597090350387686,1.5644350952762967
24,10,3,percent,0,[],[],[],[],[],False,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
25,1,13,percent,0,[],[],[],[],[],False,0.9999999999999998,0.500959926682987,0.500959926682987,1.0,1.0,0.499040073317013,0.500959926682987,0.499040073317013,0.500959926682987,1.0038470724700372,1.0038470724700372
25,2,13,percent,2,"['Debbie Gibson', 'Barbara Corcoran']","['Barbara Corcoran', 'Derek Fisher']","['Barbara Corcoran', 'Derek Fisher']","['Barbara Corcoran', 'Derek Fisher']","['Barbara Corcoran', 'Derek Fisher']",False,0.9999999999999998,0.5013627424464331,0.5013627424464331,1.0,1.0,0.4986372575535669,0.5013627424464331,0.4986372575535669,0.5013627424464331,1.0054658467591844,1.0054658467591844
25,3,11,percent,0,[],[],[],[],[],False,0.9999999999999999,0.5023125081951713,0.5023125081951713,1.0,1.0,0.49768749180482874,0.5023125081951713,0.49768749180482874,0.5023125081951713,1.009292992839021,1.009292992839021
25,4,11,percent,1,['Derek Fisher'],['Nick Lachey'],['Nick Lachey'],"['Nick Lachey', 'Derek Fisher']","['Nick Lachey', 'Derek Fisher']",False,1.0,0.5072397277243237,0.5072397277243237,1.0,1.0,0.4927602722756763,0.5072397277243237,0.4927602722756763,0.5072397277243237,1.0293843598387802,1.0293843598387802
25,5,10,percent,1,['Sasha Pieterse'],['Nick Lachey'],['Nick Lachey'],"['Nick Lachey', 'Sasha Pieterse']","['Nick Lachey', 'Sasha Pieterse']",False,0.9999999999999999,0.500897490386673,0.500897490386673,1.0,1.0,0.4991025096133271,0.500897490386673,0.4991025096133271,0.500897490386673,1.0035963969381212,1.0035963969381212
25,6,9,percent,1,['Nick Lachey'],['Nick Lachey'],['Nick Lachey'],"['Nick Lachey', 'Drew Scott']","['Nick Lachey', 'Drew Scott']",False,1.0,0.5017378429360606,0.5017378429360606,1.0,1.0,0.49826215706393945,0.5017378429360606,0.49826215706393945,0.5017378429360606,1.0069755965872382,1.0069755965872382
25,7,8,percent,2,"['Vanessa Lachey', 'Nikki Bella']","['Nikki Bella', 'Terrell Owens']","['Nikki Bella', 'Terrell Owens']","['Nikki Bella', 'Terrell Owens']","['Nikki Bella', 'Terrell Owens']",False,0.9999999999999998,0.5066185191465254,0.5066185191465254,1.0,1.0,0.49338148085347455,0.5066185191465254,0.49338148085347455,0.5066185191465254,1.0268291951328634,1.0268291951328634
25,8,6,percent,1,['Terrell Owens'],['Drew Scott'],['Drew Scott'],"['Drew Scott', 'Victoria Arlen']","['Drew Scott', 'Victoria Arlen']",False,0.9999999999999999,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
25,9,5,percent,1,['Victoria Arlen'],['Drew Scott'],['Drew Scott'],"['Drew Scott', 'Frankie Muniz']","['Drew Scott', 'Frankie Muniz']",False,0.9999999999999999,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
25,10,4,percent,1,['Drew Scott'],['Drew Scott'],['Drew Scott'],"['Drew Scott', 'Frankie Muniz']","['Drew Scott', 'Frankie Muniz']",False,1.0,0.5072809714354531,0.5072809714354531,1.0,1.0,0.4927190285645468,0.5072809714354531,0.4927190285645468,0.5072809714354531,1.0295542321914941,1.0295542321914941
26,1,10,percent,2,"['Jamie Anderson', 'Johnny Damon']","['Kareem Abdul-Jabbar', 'Johnny Damon']","['Kareem Abdul-Jabbar', 'Johnny Damon']","['Kareem Abdul-Jabbar', 'Johnny Damon']","['Kareem Abdul-Jabbar', 'Johnny Damon']",False,1.0,0.5001923073241754,0.5001923073241754,1.0,1.0,0.49980769267582453,0.5001923073241754,0.49980769267582453,0.5001923073241754,1.0007695052443006,1.0007695052443006
26,2,8,percent,2,"['Arike Ogunbowale', 'Kareem Abdul-Jabbar']","['Kareem Abdul-Jabbar', 'Jennie Finch Daigle']","['Kareem Abdul-Jabbar', 'Jennie Finch Daigle']","['Kareem Abdul-Jabbar', 'Jennie Finch Daigle']","['Kareem Abdul-Jabbar', 'Jennie Finch Daigle']",False,0.9285714285714285,0.5011621367512002,0.5011713039306368,1.0,0.992173526275509,0.49883786324879975,0.5011621367512002,0.49492462638655427,0.49724889988895477,1.004659356530536,1.0046961968177013
26,3,6,percent,3,"['Mirai Nagasu', 'Chris Mazdzer', 'Jennie Finch Daigle']","['Jennie Finch Daigle', 'Chris Mazdzer', 'Mirai Nagasu']","['Jennie Finch Daigle', 'Chris Mazdzer', 'Mirai Nagasu']","['Jennie Finch Daigle', 'Chris Mazdzer']","['Jennie Finch Daigle', 'Chris Mazdzer']",False,0.9999999999999999,0.5012210999659165,0.5012210999659165,1.0,1.0,0.49877890003408354,0.5012210999659165,0.49877890003408354,0.5012210999659165,1.0048963376010946,1.0048963376010946
26,4,3,percent,0,[],[],[],[],[],False,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
27,1,13,percent,1,['Nikki Glaser'],['Joe Amabile'],['Joe Amabile'],"['Joe Amabile', 'Nikki Glaser']","['Joe Amabile', 'Nikki Glaser']",False,0.9999999999999998,0.5012594252474729,0.5012594252474729,1.0,1.0,0.4987405747525271,0.5012594252474729,0.4987405747525271,0.5012594252474729,1.0050504020967046,1.0050504020967046
27,2,12,percent,1,['Danelle Umstead'],['Joe Amabile'],['Joe Amabile'],"['Joe Amabile', 'Danelle Umstead']","['Joe Amabile', 'Danelle Umstead']",False,0.9923953268977465,0.5029678151238275,0.5029678151238275,1.0,1.0,0.4970321848761725,0.5029678151238275,0.4970321848761725,0.5029678151238275,1.0119421242906281,1.0119421242906281
27,3,11,percent,1,['Nancy McKeon'],['Joe Amabile'],['Joe Amabile'],"['Joe Amabile', 'John Schneider']","['Joe Amabile', 'John Schneider']",False,1.0,0.5016297267261728,0.5016297267261728,1.0,1.0,0.4983702732738272,0.5016297267261728,0.4983702732738272,0.5016297267261728,1.0065402042652585,1.0065402042652585
27,4,10,percent,1,['Tinashe'],['Joe Amabile'],['Joe Amabile'],"['Joe Amabile', 'Bobby Bones']","['Joe Amabile', 'Bobby Bones']",False,0.9999999999999999,0.5616749057221873,0.5616749057221873,1.0,1.0,0.43832509427781274,0.5616749057221873,0.43832509427781274,0.5616749057221873,1.2814116742129258,1.2814116742129258
27,5,9,percent,0,[],[],[],[],[],False,1.0,0.5021581546010101,0.5021581546010101,1.0,1.0,0.49784184539898985,0.5021581546010101,0.49784184539898985,0.5021581546010101,1.0086700207208592,1.0086700207208592
27,6,9,percent,1,['Mary Lou Retton'],['John Schneider'],['John Schneider'],"['John Schneider', 'Bobby Bones']","['John Schneider', 'Bobby Bones']",False,0.9296696802013682,0.5009679582057441,0.5009675496984602,0.9995779701216824,1.0,0.4988214353623809,0.5007565347593015,0.4990324503015397,0.5009675496984602,1.0038793227815512,1.0038776824171944
27,7,8,percent,2,"['John Schneider', 'DeMarcus Ware']","['Joe Amabile', 'DeMarcus Ware']","['Joe Amabile', 'DeMarcus Ware']","['Joe Amabile', 'DeMarcus Ware']","['Joe Amabile', 'DeMarcus Ware']",False,0.9999999999999998,0.5003230804941281,0.5003230804941281,1.0,1.0,0.49967691950587195,0.5003230804941281,0.49967691950587195,0.5003230804941281,1.001293137525671,1.001293137525671
